Country,PPCG_Donor_Id,Matching_WGS_Sample,WGS_Local_Sample_Id,PPCG_Meth_Sample_ID,Platform,Meth_Local_Sample_ID,Meth_Sample_Type,MetastaticSite,Meth_Distance_To_WGS_Sample,Meth_RNASeq_Annot,idat_grn_filename,idat_red_filename,Date_of_scan_or_Sequencing,Comments,Is_FFPE
UK,PPCG0114,PPCG0114c_DNA,PD18912c,PPCG0114d_EPICseq,EPICseq,CRUK_PC_0162_V02_TXX_C_BEN_METH_B28_H37NWBBXY_s_5_6_CTTGTA,BEN,NA,YES,NA,NA,NA,,,
UK,PPCG0114,PPCG0114a_DNA,PD18912a2,PPCG0114e_EPICseq,EPICseq,CRUK_PC_0162_V15_T02_C_TUM_METH_B28_H37NWBBXY_s_5_6_CAGATC,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0115,PPCG0115a_DNA,PD24354a,PPCG0115c_EPICseq,EPICseq,CRUK_PC_0163_V01_T01_L_TUM_METH_B17_H27YCBBXY_s_7_8_AGTCAA,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0115,ADD,ADD,PPCG0115d_EPICseq,EPICseq,CRUK_PC_0163_V0N_T01_L_BEN_METH_B17_H27YCBBXY_s_7_8_AGTTCC,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0116,PPCG0116a_DNA,PD24356a,PPCG0116c_EPICseq,EPICseq,CRUK_PC_0165_V02_T01_L_TUM_METH_B22_HYG7FBBXX_s_3_4_ATGTCA,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0116,ADD,ADD,PPCG0116d_EPICseq,EPICseq,CRUK_PC_0165_V0N_T01_L_BEN_METH_B22_HYG7FBBXX_s_3_4_CCGTCC,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0117,PPCG0117a_DNA,PD24368a,PPCG0117c_EPICseq,EPICseq,CRUK_PC_0177_V02_T01_C_TUM_METH_B05_HMWVGBBXX_s_7_8_CGATGT,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0117,ADD,ADD,PPCG0117d_EPICseq,EPICseq,CRUK_PC_0177_V15_T02_C_BEN_METH_B05_HMWVGBBXX_s_7_8_TGACCA,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0118,ADD,ADD,PPCG0118c_EPICseq,EPICseq,CRUK_PC_0195_V07_T01_O_TUM_METH_B33_H5GCGBBXY_s_1_2_AGTTCC,TUM,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0119,ADD,ADD,PPCG0119c_EPICseq,EPICseq,CRUK_PC_0198_V01_T01_C_BEN_METH_B21_H2KVKBBXY_s_7_8_GTCCGC,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0119,PPCG0119a_DNA,PD24389a,PPCG0119d_EPICseq,EPICseq,CRUK_PC_0198_V10_TXX_C_TUM_METH_B21_H2KVKBBXY_s_7_8_GTGAAA,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0120,PPCG0120a_DNA,PD26322a,PPCG0120c_EPICseq,EPICseq,CRUK_PC_0199_V02_T01_L_TUM_METH_B11_HW5V7BBXX_s_5_6_CAGATC,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0120,ADD,ADD,PPCG0120d_EPICseq,EPICseq,CRUK_PC_0199_V0N_T01_L_BEN_METH_B11_HW5V7BBXX_s_5_6_CTTGTA,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0121,PPCG0121a_DNA,PD26324a,PPCG0121c_EPICseq,EPICseq,CRUK_PC_0201_V01_T01_L_TUM_METH_B24_HYGF5BBXX_s_1_2_ATGTCA,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0121,ADD,ADD,PPCG0121d_EPICseq,EPICseq,CRUK_PC_0201_V0N_T01_L_BEN_METH_B24_HYGF5BBXX_s_1_2_CCGTCC,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0122,PPCG0122a_DNA,PD26326a,PPCG0122c_EPICseq,EPICseq,CRUK_PC_0203_V01_T01_L_TUM_METH_B16_H27YCBBXY_s_5_6_CGATGT,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0122,ADD,ADD,PPCG0122d_EPICseq,EPICseq,CRUK_PC_0203_V0N_T01_L_BEN_METH_B16_H27YCBBXY_s_5_6_TGACCA,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0184,PPCG0184a_DNA,PD12807a,PPCG0184c_EPICseq,EPICseq,CRUK_PC_0024_V01_T01_L_TUM_METH_B24_HYGF5BBXX_s_1_2_ACAGTG,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0184,ADD,ADD,PPCG0184d_EPICseq,EPICseq,CRUK_PC_0024_V0N_T01_L_BEN_METH_B24_HYGF5BBXX_s_1_2_GCCAAT,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0185,PPCG0185a_DNA,PD12808a,PPCG0185c_EPICseq,EPICseq,CRUK_PC_0025_V02_T01_L_TUM_METH_B17_H27YCBBXY_s_5_6_GTCCGC,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0185,ADD,ADD,PPCG0185d_EPICseq,EPICseq,CRUK_PC_0025_V0N_T01_L_BEN_METH_B17_H27YCBBXY_s_5_6_GTGAAA,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0186,PPCG0186a_DNA,PD12809a,PPCG0186c_EPICseq,EPICseq,CRUK_PC_0026_V03_T01_L_TUM_METH_B08_HTTTGBBXX_s_5_6_AGTCAA,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0186,ADD,ADD,PPCG0186d_EPICseq,EPICseq,CRUK_PC_0026_V0N_T01_L_BEN_METH_B08_HTTTGBBXX_s_5_6_AGTTCC,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0187,PPCG0187a_DNA,PD12811a,PPCG0187c_EPICseq,EPICseq,CRUK_PC_0028_V03_T01_L_TUM_METH_B24_HYG7FBBXX_s_7_8_ATGTCA,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0187,ADD,ADD,PPCG0187d_EPICseq,EPICseq,CRUK_PC_0028_V0N_T01_L_BEN_METH_B24_HYG7FBBXX_s_7_8_CCGTCC,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0188,PPCG0188a_DNA,PD12812a,PPCG0188c_EPICseq,EPICseq,CRUK_PC_0029_V01_T01_L_TUM_METH_B23_HYG7FBBXX_s_5_6_GTCCGC,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0188,ADD,ADD,PPCG0188d_EPICseq,EPICseq,CRUK_PC_0029_V0N_T01_L_BEN_METH_B23_HYG7FBBXX_s_5_6_GTGAAA,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0189,PPCG0189a_DNA,PD12814a,PPCG0189c_EPICseq,EPICseq,CRUK_PC_0031_V02_T01_L_TUM_METH_B23_HYG7FBBXX_s_7_8_ACAGTG,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0189,ADD,ADD,PPCG0189d_EPICseq,EPICseq,CRUK_PC_0031_V0N_T01_L_BEN_METH_B23_HYG7FBBXX_s_7_8_GCCAAT,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0190,PPCG0190a_DNA,PD12815a,PPCG0190c_EPICseq,EPICseq,CRUK_PC_0032_V01_T01_L_TUM_METH_B23_HYG7FBBXX_s_7_8_CGATGT,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0190,ADD,ADD,PPCG0190d_EPICseq,EPICseq,CRUK_PC_0032_V0N_T01_L_BEN_METH_B23_HYG7FBBXX_s_7_8_TGACCA,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0191,PPCG0191a_DNA,PD12816a,PPCG0191c_EPICseq,EPICseq,CRUK_PC_0033_V01_T01_L_TUM_METH_B08_HTTTGBBXX_s_7_8_CAGATC,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0191,ADD,ADD,PPCG0191d_EPICseq,EPICseq,CRUK_PC_0033_V0N_T01_L_BEN_METH_B08_HTTTGBBXX_s_7_8_CTTGTA,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0192,PPCG0192a_DNA,PD12817a,PPCG0192c_EPICseq,EPICseq,CRUK_PC_0034_V01_T01_L_TUM_METH_B10_HW5V7BBXX_s_3_4_ATGTCA,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0192,ADD,ADD,PPCG0192d_EPICseq,EPICseq,CRUK_PC_0034_V0N_T01_L_BEN_METH_B10_HW5V7BBXX_s_3_4_CCGTCC,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0193,PPCG0193a_DNA,PD12818a,PPCG0193c_EPICseq,EPICseq,CRUK_PC_0035_V01_T01_L_TUM_METH_B08_HTTTGBBXX_s_5_6_ATGTCA,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0193,ADD,ADD,PPCG0193d_EPICseq,EPICseq,CRUK_PC_0035_V0N_T01_L_BEN_METH_B08_HTTTGBBXX_s_5_6_CCGTCC,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0194,ADD,ADD,PPCG0194c_EPICseq,EPICseq,CRUK_PC_0036_V01_T01_L_TUM_METH_B20_H2KVKBBXY_s_5_6_ATGTCA,TUM,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0194,ADD,ADD,PPCG0194d_EPICseq,EPICseq,CRUK_PC_0036_V0N_T01_L_BEN_METH_B20_H2KVKBBXY_s_5_6_CCGTCC,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0195,PPCG0195a_DNA,PD12820a,PPCG0195c_EPICseq,EPICseq,CRUK_PC_0037_V01_T01_L_TUM_METH_B23_HYG7FBBXX_s_5_6_AGTCAA,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0195,ADD,ADD,PPCG0195d_EPICseq,EPICseq,CRUK_PC_0037_V3N_T01_L_BEN_METH_B23_HYG7FBBXX_s_5_6_AGTTCC,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0196,PPCG0196a_DNA,PD12821a,PPCG0196c_EPICseq,EPICseq,CRUK_PC_0038_V01_T01_L_TUM_METH_B08_HTTTGBBXX_s_7_8_ACAGTG,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0196,ADD,ADD,PPCG0196d_EPICseq,EPICseq,CRUK_PC_0038_V0N_T01_L_BEN_METH_B08_HTTTGBBXX_s_7_8_GCCAAT,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0197,PPCG0197a_DNA,PD12822a,PPCG0197c_EPICseq,EPICseq,CRUK_PC_0039_V01_T01_L_TUM_METH_B26_H37NWBBXY_s_3_4_AGTCAA,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0197,ADD,ADD,PPCG0197d_EPICseq,EPICseq,CRUK_PC_0039_V0N_T01_L_BEN_METH_B26_H37NWBBXY_s_3_4_AGTTCC,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0198,PPCG0198a_DNA,PD12823a,PPCG0198c_EPICseq,EPICseq,CRUK_PC_0040_V02_T01_L_TUM_METH_B19_H2KVKBBXY_s_5_6_ACAGTG,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0198,ADD,ADD,PPCG0198d_EPICseq,EPICseq,CRUK_PC_0040_V0N_T01_L_BEN_METH_B19_H2KVKBBXY_s_5_6_GCCAAT,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0199,PPCG0199a_DNA,PD12824a,PPCG0199c_EPICseq,EPICseq,CRUK_PC_0041_V01_T01_L_TUM_METH_B20_H2KVKBBXY_s_7_8_CGATGT,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0199,ADD,ADD,PPCG0199d_EPICseq,EPICseq,CRUK_PC_0041_V0N_T01_L_BEN_METH_B20_H2KVKBBXY_s_7_8_TGACCA,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0200,PPCG0200a_DNA,PD12825a,PPCG0200c_EPICseq,EPICseq,CRUK_PC_0042_V01_T01_L_TUM_METH_B08_HTTTGBBXX_s_5_6_GTCCGC,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0200,ADD,ADD,PPCG0200d_EPICseq,EPICseq,CRUK_PC_0042_V0N_T01_L_BEN_METH_B08_HTTTGBBXX_s_5_6_GTGAAA,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0201,PPCG0201a_DNA,PD12827a,PPCG0201c_EPICseq,EPICseq,CRUK_PC_0044_V01_T01_L_TUM_METH_B08_HTTTGBBXX_s_5_6_CAGATC,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0201,ADD,ADD,PPCG0201d_EPICseq,EPICseq,CRUK_PC_0044_V2N_T01_L_BEN_METH_B08_HTTTGBBXX_s_5_6_CTTGTA,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0202,PPCG0202a_DNA,PD12828a,PPCG0202c_EPICseq,EPICseq,CRUK_PC_0045_V01_T01_L_TUM_METH_B08_HTTTGBBXX_s_7_8_AGTCAA,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0202,ADD,ADD,PPCG0202d_EPICseq,EPICseq,CRUK_PC_0045_V2N_T01_L_BEN_METH_B08_HTTTGBBXX_s_7_8_AGTTCC,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0203,PPCG0203a_DNA,PD12829a,PPCG0203c_EPICseq,EPICseq,CRUK_PC_0046_V02_T01_L_TUM_METH_B32_H5GWGBBXY_s_3_4_ATGTCA,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0203,ADD,ADD,PPCG0203d_EPICseq,EPICseq,CRUK_PC_0046_V0N_T01_L_TUM_METH_B32_H5GWGBBXY_s_3_4_CCGTCC,TUM,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0204,PPCG0204a_DNA,PD12830a,PPCG0204c_EPICseq,EPICseq,CRUK_PC_0047_V01_T01_L_TUM_METH_B08_HTTTGBBXX_s_7_8_CGATGT,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0204,ADD,ADD,PPCG0204d_EPICseq,EPICseq,CRUK_PC_0047_V0N_T01_L_BEN_METH_B08_HTTTGBBXX_s_7_8_TGACCA,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0205,PPCG0205a_DNA,PD12831a,PPCG0205c_EPICseq,EPICseq,CRUK_PC_0048_V01_T01_L_TUM_METH_B16_H27YCBBXY_s_3_4_ATGTCA,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0205,ADD,ADD,PPCG0205d_EPICseq,EPICseq,CRUK_PC_0048_V0N_T01_L_BEN_METH_B16_H27YCBBXY_s_3_4_CCGTCC,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0206,PPCG0206a_DNA,PD12832a,PPCG0206c_EPICseq,EPICseq,CRUK_PC_0049_V01_T01_L_TUM_METH_B10_HW5V7BBXX_s_3_4_GTCCGC,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0206,ADD,ADD,PPCG0206d_EPICseq,EPICseq,CRUK_PC_0049_V0N_T01_L_BEN_METH_B10_HW5V7BBXX_s_3_4_GTGAAA,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0207,PPCG0207c_DNA,PD12833c,PPCG0207c_EPICseq,EPICseq,CRUK_PC_0050_V13_T11_C_TUM_METH_B22_HYG7FBBXX_s_5_6_TGACCA,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0207,ADD,ADD,PPCG0207d_EPICseq,EPICseq,CRUK_PC_0050_V23_T04_C_BEN_METH_B22_HYG7FBBXX_s_5_6_GCCAAT,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0208,PPCG0208a_DNA,PD12834a,PPCG0208c_EPICseq,EPICseq,CRUK_PC_0051_V04_T04_C_TUM_METH_B05_HMWVGBBXX_s_7_8_GTCCGC,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0208,ADD,ADD,PPCG0208d_EPICseq,EPICseq,CRUK_PC_0051_V15_T04_C_BEN_METH_B05_HMWVGBBXX_s_7_8_GTGAAA,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0209,PPCG0209a_DNA,PD12835a,PPCG0209c_EPICseq,EPICseq,CRUK_PC_0052_V05_T05_C_TUM_METH_B04_HMWVGBBXX_s_5_6_CAGATC,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0209,ADD,ADD,PPCG0209d_EPICseq,EPICseq,CRUK_PC_0052_V12_T05_C_BEN_METH_B04_HMWVGBBXX_s_5_6_CTTGTA,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0210,ADD,ADD,PPCG0210c_EPICseq,EPICseq,CRUK_PC_0053_V02_T04_C_BEN_METH_B06_HTTTGBBXX_s_1_2_GTGAAA,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0210,PPCG0210a_DNA,PD12836a,PPCG0210d_EPICseq,EPICseq,CRUK_PC_0053_V10_T04_C_TUM_METH_B06_HTTTGBBXX_s_1_2_GTCCGC,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0211,PPCG0211a_DNA,PD12837a,PPCG0211c_EPICseq,EPICseq,CRUK_PC_0054_V02_T06_C_TUM_METH_B11_HW5V7BBXX_s_7_8_TGACCA,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0211,ADD,ADD,PPCG0211d_EPICseq,EPICseq,CRUK_PC_0054_V17_T05_C_BEN_METH_B11_HW5V7BBXX_s_7_8_CGATGT,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0211,ADD,ADD,PPCG0211e_450k,450k,TB10.244_V17_B,BEN,,MATCHED,NA,8784225047_R03C01_Grn.idat,8784225047_R03C01_Red.idat,,,
UK,PPCG0211,PPCG0211a_DNA,PD12837a,PPCG0211f_450k,450k,TB10.244_V2_T,TUM,,MATCHED,NA,7973219133_R02C02_Grn.idat,7973219133_R02C02_Red.idat,,,
UK,PPCG0212,PPCG0212a_DNA,PD12838a,PPCG0212c_EPICseq,EPICseq,CRUK_PC_0055_V02_T10_C_TUM_METH_B02_HMWVGBBXX_s_3_4_ACAGTG,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0212,ADD,ADD,PPCG0212d_EPICseq,EPICseq,CRUK_PC_0055_V12_T01_C_BEN_METH_B02_HMWVGBBXX_s_3_4_GCCAAT,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0213,PPCG0213a_DNA,PD12839a,PPCG0213c_EPICseq,EPICseq,CRUK_PC_0056_V02_T02_C_TUM_METH_B03_HMWVGBBXX_s_3_4_CAGATC,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0213,ADD,ADD,PPCG0213d_EPICseq,EPICseq,CRUK_PC_0056_V04_T05_C_BEN_METH_B03_HMWVGBBXX_s_3_4_CTTGTA,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0214,ADD,ADD,PPCG0214c_EPICseq,EPICseq,CRUK_PC_0057_V13_T01_C_BEN_METH_B03_HMWVGBBXX_s_3_4_AGTTCC,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0214,PPCG0214a_DNA,PD12840a,PPCG0214d_EPICseq,EPICseq,CRUK_PC_0057_V05_T11_C_TUM_METH_B03_HMWVGBBXX_s_3_4_AGTCAA,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0215,ADD,ADD,PPCG0215c_EPICseq,EPICseq,CRUK_PC_0058_V04_T06_C_BEN_METH_B03_HMWVGBBXX_s_3_4_CCGTCC,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0215,PPCG0215a_DNA,PD12841a,PPCG0215d_EPICseq,EPICseq,CRUK_PC_0058_V08_T01_C_TUM_METH_B03_HMWVGBBXX_s_3_4_GTCCGC,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0216,PPCG0216a_DNA,PD12842a,PPCG0216c_EPICseq,EPICseq,CRUK_PC_0059_V12_T12_C_TUM_METH_B03_HMWVGBBXX_s_3_4_ATGTCA,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0216,ADD,ADD,PPCG0216d_EPICseq,EPICseq,CRUK_PC_0059_V01_T05_C_BEN_METH_B03_HMWVGBBXX_s_3_4_GTGAAA,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0218,PPCG0218a_DNA,PD13382a,PPCG0218e_EPICseq,EPICseq,CRUK_PC_0065_V08_T10_C_TUM_METH_B29_H37NWBBXY_s_7_8_ATGTCA,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0218,PPCG0218c_DNA,PD13382c,PPCG0218f_EPICseq,EPICseq,CRUK_PC_0065_V22_TXX_C_BEN_METH_B29_H37NWBBXY_s_7_8_CCGTCC,BEN,NA,YES,NA,NA,NA,,,
UK,PPCG0219,PPCG0219c_DNA,PD13383c,PPCG0219d_EPICseq,EPICseq,CRUK_PC_0066_V11_T03_C_BEN_METH_B25_HYGF5BBXX_s_5_6_GCCAAT,BEN,NA,YES,NA,NA,NA,,,
UK,PPCG0219,PPCG0219a_DNA,PD13383a,PPCG0219e_EPICseq,EPICseq,CRUK_PC_0066_V28_T03_C_TUM_METH_B25_HYGF5BBXX_s_5_6_CGATGT,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0220,ADD,ADD,PPCG0220c_EPICseq,EPICseq,CRUK_PC_0067_V14_T02_C_BEN_METH_B15_HWMLCBBXX_s_7_8_ATGTCA,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0220,PPCG0220a_DNA,PD13384a,PPCG0220d_EPICseq,EPICseq,CRUK_PC_0067_V17_T04_C_TUM_METH_B15_HWMLCBBXX_s_7_8_CCGTCC,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0221,ADD,ADD,PPCG0221d_EPICseq,EPICseq,CRUK_PC_0069_V03_T02_C_TUM_METH_B13_HWMLCBBXX_s_7_8_TGACCA,TUM,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0221,PPCG0221c_DNA,PD13386c,PPCG0221e_EPICseq,EPICseq,CRUK_PC_0069_V06_T03_C_BPH_METH_B13_HWMLCBBXX_s_7_8_GCCAAT,BPH,NA,YES,NA,NA,NA,,,
UK,PPCG0222,ADD,ADD,PPCG0222c_EPICseq,EPICseq,CRUK_PC_0070_V04_T02_C_BEN_METH_B01_HMWVGBBXX_s_1_2_ACAGTG,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0222,PPCG0222a_DNA,PD13387a,PPCG0222d_EPICseq,EPICseq,CRUK_PC_0070_V12_T11_C_TUM_METH_B01_HMWVGBBXX_s_1_2_GCCAAT,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0223,PPCG0223a_DNA,PD13388a,PPCG0223c_EPICseq,EPICseq,CRUK_PC_0071_V01_T03_C_TUM_METH_B11_HW5V7BBXX_s_7_8_CAGATC,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0223,ADD,ADD,PPCG0223d_EPICseq,EPICseq,CRUK_PC_0071_V09_T01_C_BEN_METH_B11_HW5V7BBXX_s_7_8_AGTCAA,BEN,NA,UNMATCH,NA,NA,NA,,,
UK,PPCG0224,PPCG0224a_DNA,PD13389a,PPCG0224d_EPICseq,EPICseq,CRUK_PC_0072_V02_T10_C_TUM_METH_B06_HTTTGBBXX_s_3_4_CGATGT,TUM,NA,YES,NA,NA,NA,,,
UK,PPCG0224,PPCG0224c_DNA,PD13389c,PPCG0224e_EPICseq,EPICseq,CRUK_PC_0072_V16_T03_C_BPH_METH_B06_HTTTGBBXX_s_3_4_ACAGTG,BPH,NA,YES,NA,NA,NA,,,
